InvoiceNo,StockCode,ProductsCategory,Quantity,InvoiceDate,UnitPrice,CustomerID,Cities,Tax 5%,Total,Gender,Payment
637302,22509.04522,Soft Drinks,8.609913753,09-03-2021 15:20,5.951743644,15144.72585,Mumbai,15.48599498,324.2675306,Female,Ewallet
637303,22509.01305,Breads & Buns,8.609890406,09-03-2021 15:20,5.951791831,15144.72466,Mumbai,15.48599822,324.2675941,Female,Ewallet
637304,22508.98089,Soft Drinks,8.609867059,09-03-2021 15:20,5.951840019,15144.72348,Mumbai,15.48600145,324.2676577,Male,Ewallet
637305,22508.94872,Chicken,8.609843713,09-03-2021 15:20,5.951888206,15144.72229,Mumbai,15.48600469,324.2677213,Female,Credit card
637306,22508.91655,Masalas,8.609820366,09-03-2021 15:20,5.951936393,15144.7211,Mumbai,15.48600792,324.2677848,Male,Ewallet
637307,22508.88438,Breads & Buns,8.609797019,09-03-2021 15:20,5.95198458,15144.71991,Mumbai,15.48601116,324.2678484,Male,Ewallet
637308,22508.85221,Soft Drinks,8.609773672,09-03-2021 15:20,5.952032767,15144.71873,Mumbai,15.4860144,324.267912,Male,Cash
637309,22508.82005,Soft Drinks,8.609750325,09-03-2021 15:35,5.952080954,15144.71754,Surat,15.48601763,324.2679755,Male,Cash
637310,22508.78788,Health Drinks,8.609726979,09-03-2021 15:35,5.952129141,15144.71635,Surat,15.48602087,324.2680391,Female,Cash
637311,22508.75571,Noodles,8.609703632,09-03-2021 15:35,5.952177328,15144.71516,Surat,15.48602411,324.2681026,Male,Cash
637312,POST,Biscuits,8.609680285,09-03-2021 15:35,5.952225515,15144.71398,Surat,15.48602734,324.2681662,Male,Ewallet
637313,60766.75,Health Drinks,8.609656938,09-03-2021 15:47,5.952273702,15144.71279,Jaipur,15.48603058,324.2682298,Female,Cash
637314,66828.58333,Cookies,8.609633591,09-03-2021 15:47,5.952321889,15144.7116,Jaipur,15.48603382,324.2682933,Male,Cash
637315,72890.41667,Biscuits,8.609610244,09-03-2021 15:47,5.952370076,15144.71041,Jaipur,15.48603705,324.2683569,Male,Ewallet
637316,78952.25,Fresh Vegetables,8.609586898,09-03-2021 15:47,5.952418263,15144.70923,Jaipur,15.48604029,324.2684205,Male,Credit card
637317,85014.08333,Cakes,8.609563551,09-03-2021 15:47,5.952466451,15144.70804,Jaipur,15.48604353,324.268484,Female,Credit card
637318,91075.91667,Biscuits,8.609540204,09-03-2021 15:47,5.952514638,15144.70685,Jaipur,15.48604676,324.2685476,Female,Credit card
637319,97137.75,Health Drinks,8.609516857,09-03-2021 15:47,5.952562825,15144.70566,Jaipur,15.48605,324.2686112,Female,Ewallet
637320,103199.5833,Atta & Flour,8.60949351,09-03-2021 15:47,5.952611012,15144.70448,Jaipur,15.48605323,324.2686747,Female,Cash
637321,84970S,Edible Oil & Ghee,8.609470163,09-03-2021 15:47,5.952659199,15144.70329,Jaipur,15.48605647,324.2687383,Male,Credit card
637322,22204.34295,Breads & Buns,8.609446817,09-03-2021 15:47,5.952707386,15144.7021,Jaipur,15.48605971,324.2688018,Female,Cash
637323,22208.90163,Organic Vegetables,8.60942347,09-03-2021 16:32,5.952755573,15144.70091,Mumbai,15.48606294,324.2688654,Male,Credit card
637324,22213.46031,Fresh Fruits,8.609400123,09-03-2021 16:32,5.95280376,15144.69973,Mumbai,15.48606618,324.268929,Female,Credit card
637325,22218.01898,Soft Drinks,8.609376776,09-03-2021 16:32,5.952851947,15144.69854,Mumbai,15.48606942,324.2689925,Female,Credit card
637326,22222.57766,Organic Fruits,8.609353429,09-03-2021 16:32,5.952900134,15144.69735,Mumbai,15.48607265,324.2690561,Female,Cash
637327,22227.13634,Organic Vegetables,8.609330083,09-03-2021 16:32,5.952948321,15144.69616,Mumbai,15.48607589,324.2691197,Female,Ewallet
637328,22231.69502,Chicken,8.609306736,09-03-2021 16:32,5.952996508,15144.69497,Mumbai,15.48607913,324.2691832,Male,Ewallet
637329,22236.25369,Organic Vegetables,8.609283389,09-03-2021 16:32,5.953044695,15144.69379,Mumbai,15.48608236,324.2692468,Female,Ewallet
637330,22240.81237,Fresh Fruits,8.609260042,09-03-2021 16:32,5.953092883,15144.6926,Mumbai,15.4860856,324.2693104,Female,Ewallet
637331,22245.37105,Fish,8.609236695,09-03-2021 16:32,5.95314107,15144.69141,Mumbai,15.48608883,324.2693739,Female,Credit card
637332,22249.92973,Rice,8.609213348,09-03-2021 16:32,5.953189257,15144.69022,Mumbai,15.48609207,324.2694375,Male,Ewallet
637333,22254.4884,Eggs,8.609190002,09-03-2021 16:32,5.953237444,15144.68904,Mumbai,15.48609531,324.2695011,Male,Cash
637334,22259.04708,Organic Staples,8.609166655,09-03-2021 16:32,5.953285631,15144.68785,Mumbai,15.48609854,324.2695646,Female,Ewallet
637335,22263.60576,Cakes,8.609143308,09-03-2021 16:32,5.953333818,15144.68666,Mumbai,15.48610178,324.2696282,Male,Credit card
637336,22268.16443,Health Drinks,8.609119961,09-03-2021 16:32,5.953382005,15144.68547,Mumbai,15.48610502,324.2696917,Female,Credit card
637337,22272.72311,Rice,8.609096614,09-03-2021 16:32,5.953430192,15144.68429,Mumbai,15.48610825,324.2697553,Male,Cash
637338,22277.28179,Cakes,8.609073267,09-03-2021 16:32,5.953478379,15144.6831,Mumbai,15.48611149,324.2698189,Female,Credit card
637339,22281.84047,Health Drinks,8.609049921,09-03-2021 16:32,5.953526566,15144.68191,Mumbai,15.48611473,324.2698824,Female,Cash
637340,22286.39914,Atta & Flour,8.609026574,09-03-2021 16:32,5.953574753,15144.68072,Mumbai,15.48611796,324.269946,Male,Ewallet
637341,22290.95782,Spices,8.609003227,09-03-2021 16:32,5.95362294,15144.67954,Mumbai,15.4861212,324.2700096,Male,Ewallet
637342,22295.5165,Edible Oil & Ghee,8.60897988,09-03-2021 16:32,5.953671127,15144.67835,Mumbai,15.48612443,324.2700731,Female,Cash
637343,22300.07518,Breads & Buns,8.608956533,09-03-2021 16:32,5.953719315,15144.67716,Mumbai,15.48612767,324.2701367,Female,Credit card
637344,22304.63385,Organic Fruits,8.608933187,09-03-2021 16:32,5.953767502,15144.67597,Mumbai,15.48613091,324.2702003,Female,Ewallet
637345,22309.19253,Rice,8.60890984,09-03-2021 16:32,5.953815689,15144.67479,Mumbai,15.48613414,324.2702638,Male,Ewallet
637346,22313.75121,Mutton,8.608886493,09-03-2021 16:32,5.953863876,15144.6736,Mumbai,15.48613738,324.2703274,Female,Ewallet
637347,22318.30988,Edible Oil & Ghee,8.608863146,09-03-2021 16:32,5.953912063,15144.67241,Mumbai,15.48614062,324.270391,Female,Credit card
637348,22322.86856,Edible Oil & Ghee,8.608839799,09-03-2021 16:32,5.95396025,15144.67122,Mumbai,15.48614385,324.2704545,Female,Credit card
637349,22327.42724,Biscuits,8.608816452,09-03-2021 16:32,5.954008437,15144.67004,Mumbai,15.48614709,324.2705181,Male,Cash
637350,22331.98592,Soft Drinks,8.608793106,09-03-2021 16:32,5.954056624,15144.66885,Mumbai,15.48615033,324.2705816,Male,Cash
637351,22336.54459,Dals & Pulses,8.608769759,09-03-2021 16:32,5.954104811,15144.66766,Mumbai,15.48615356,324.2706452,Female,Cash
637352,22341.10327,Rice,8.608746412,09-03-2021 16:32,5.954152998,15144.66647,Mumbai,15.4861568,324.2707088,Female,Cash
637353,22345.66195,Fresh Vegetables,8.608723065,09-03-2021 16:32,5.954201185,15144.66529,Mumbai,15.48616004,324.2707723,Male,Ewallet
637354,22350.22063,Noodles,8.608699718,09-03-2021 16:32,5.954249372,15144.6641,Mumbai,15.48616327,324.2708359,Male,Cash
637355,22354.7793,Fresh Fruits,8.608676371,09-03-2021 16:32,5.954297559,15144.66291,Mumbai,15.48616651,324.2708995,Female,Cash
637356,22359.33798,Atta & Flour,8.608653025,09-03-2021 16:32,5.954345747,15144.66172,Mumbai,15.48616974,324.270963,Female,Cash
637357,22363.89666,Noodles,8.608629678,09-03-2021 16:32,5.954393934,15144.66053,Mumbai,15.48617298,324.2710266,Female,Cash
637358,22368.45533,Fresh Fruits,8.608606331,09-03-2021 16:32,5.954442121,15144.65935,Mumbai,15.48617622,324.2710902,Female,Ewallet
637359,22373.01401,Masalas,8.608582984,09-03-2021 16:32,5.954490308,15144.65816,Mumbai,15.48617945,324.2711537,Male,Ewallet
637360,22377.57269,Masalas,8.608559637,09-03-2021 16:32,5.954538495,15144.65697,Mumbai,15.48618269,324.2712173,Male,Credit card
637361,22382.13137,Fresh Fruits,8.608536291,09-03-2021 16:32,5.954586682,15144.65578,Mumbai,15.48618593,324.2712809,Male,Ewallet
637362,22386.69004,Organic Fruits,8.608512944,09-03-2021 16:32,5.954634869,15144.6546,Mumbai,15.48618916,324.2713444,Female,Ewallet
637363,22391.24872,Soft Drinks,8.608489597,09-03-2021 16:32,5.954683056,15144.65341,Mumbai,15.4861924,324.271408,Male,Credit card
637364,22395.8074,Noodles,8.60846625,09-03-2021 16:32,5.954731243,15144.65222,Mumbai,15.48619564,324.2714715,Female,Credit card
637365,22400.36608,Soft Drinks,8.608442903,09-03-2021 16:32,5.95477943,15144.65103,Mumbai,15.48619887,324.2715351,Male,Cash
637366,22404.92475,Fish,8.608419556,09-03-2021 16:32,5.954827617,15144.64985,Mumbai,15.48620211,324.2715987,Female,Cash
637367,22409.48343,Soft Drinks,8.60839621,09-03-2021 16:32,5.954875804,15144.64866,Mumbai,15.48620534,324.2716622,Male,Cash
637368,22414.04211,Biscuits,8.608372863,09-03-2021 16:32,5.954923991,15144.64747,Mumbai,15.48620858,324.2717258,Female,Ewallet
637369,22418.60078,Cakes,8.608349516,09-03-2021 16:32,5.954972179,15144.64628,Mumbai,15.48621182,324.2717894,Male,Cash
637370,22423.15946,Soft Drinks,8.608326169,09-03-2021 16:32,5.955020366,15144.6451,Mumbai,15.48621505,324.2718529,Male,Ewallet
637371,22427.71814,Chocolates,8.608302822,09-03-2021 16:32,5.955068553,15144.64391,Mumbai,15.48621829,324.2719165,Male,Ewallet
637372,22432.27682,Eggs,8.608279475,09-03-2021 16:32,5.95511674,15144.64272,Mumbai,15.48622153,324.2719801,Male,Cash
637373,22436.83549,Breads & Buns,8.608256129,09-03-2021 16:32,5.955164927,15144.64153,Mumbai,15.48622476,324.2720436,Female,Ewallet
637374,22441.39417,Cakes,8.608232782,09-03-2021 16:32,5.955213114,15144.64035,Mumbai,15.486228,324.2721072,Female,Ewallet
637375,22445.95285,Organic Staples,8.608209435,09-03-2021 16:32,5.955261301,15144.63916,Mumbai,15.48623124,324.2721707,Female,Ewallet
637376,22450.51153,Fish,8.608186088,09-03-2021 16:32,5.955309488,15144.63797,Mumbai,15.48623447,324.2722343,Male,Ewallet
637377,22455.0702,Edible Oil & Ghee,8.608162741,09-03-2021 16:32,5.955357675,15144.63678,Mumbai,15.48623771,324.2722979,Female,Credit card
637378,22459.62888,Organic Staples,8.608139395,09-03-2021 16:32,5.955405862,15144.6356,Mumbai,15.48624095,324.2723614,Female,Ewallet
637379,22464.18756,Cakes,8.608116048,09-03-2021 16:32,5.955454049,15144.63441,Mumbai,15.48624418,324.272425,Male,Credit card
637380,22468.74623,Biscuits,8.608092701,09-03-2021 16:32,5.955502236,15144.63322,Mumbai,15.48624742,324.2724886,Male,Credit card
637381,22473.30491,Breads & Buns,8.608069354,09-03-2021 16:32,5.955550423,15144.63203,Mumbai,15.48625065,324.2725521,Female,Credit card
637382,22477.86359,Breads & Buns,8.608046007,09-03-2021 16:32,5.955598611,15144.63085,Mumbai,15.48625389,324.2726157,Female,Cash
637383,22482.42227,Masalas,8.60802266,09-03-2021 16:32,5.955646798,15144.62966,Mumbai,15.48625713,324.2726793,Female,Cash
637384,22486.98094,Spices,8.607999314,09-03-2021 16:32,5.955694985,15144.62847,Mumbai,15.48626036,324.2727428,Male,Credit card
637385,22491.53962,Chocolates,8.607975967,09-03-2021 16:32,5.955743172,15144.62728,Mumbai,15.4862636,324.2728064,Female,Cash
637386,22496.0983,Dals & Pulses,8.60795262,09-03-2021 16:32,5.955791359,15144.6261,Mumbai,15.48626684,324.27287,Male,Ewallet
637387,22500.65698,Health Drinks,8.607929273,09-03-2021 16:32,5.955839546,15144.62491,Mumbai,15.48627007,324.2729335,Female,Cash
637388,22505.21565,Cookies,8.607905926,09-03-2021 16:32,5.955887733,15144.62372,Mumbai,15.48627331,324.2729971,Male,Credit card
637389,22509.77433,Biscuits,8.607882579,09-03-2021 16:32,5.95593592,15144.62253,Mumbai,15.48627655,324.2730606,Male,Credit card
637390,22514.33301,Noodles,8.607859233,09-03-2021 16:32,5.955984107,15144.62134,Mumbai,15.48627978,324.2731242,Male,Ewallet
637391,22518.89168,Cakes,8.607835886,09-03-2021 16:32,5.956032294,15144.62016,Mumbai,15.48628302,324.2731878,Female,Cash
637392,22523.45036,Chicken,8.607812539,09-03-2021 16:32,5.956080481,15144.61897,Mumbai,15.48628625,324.2732513,Female,Credit card
637393,22528.00904,Edible Oil & Ghee,8.607789192,09-03-2021 16:32,5.956128668,15144.61778,Mumbai,15.48628949,324.2733149,Male,Ewallet
637394,22532.56772,Health Drinks,8.607765845,09-03-2021 16:32,5.956176855,15144.61659,Mumbai,15.48629273,324.2733785,Male,Ewallet
637395,22537.12639,Organic Fruits,8.607742499,09-03-2021 16:32,5.956225043,15144.61541,Mumbai,15.48629596,324.273442,Male,Ewallet
637396,22541.68507,Cookies,8.607719152,09-03-2021 16:32,5.95627323,15144.61422,Mumbai,15.4862992,324.2735056,Male,Ewallet
637397,22546.24375,Fresh Vegetables,8.607695805,09-03-2021 16:32,5.956321417,15144.61303,Mumbai,15.48630244,324.2735692,Male,Credit card
637398,22550.80243,Biscuits,8.607672458,09-03-2021 16:32,5.956369604,15144.61184,Mumbai,15.48630567,324.2736327,Female,Credit card
637399,22555.3611,Masalas,8.607649111,09-03-2021 16:32,5.956417791,15144.61066,Mumbai,15.48630891,324.2736963,Male,Ewallet
637400,22559.91978,Cookies,8.607625764,09-03-2021 16:32,5.956465978,15144.60947,Mumbai,15.48631215,324.2737599,Male,Ewallet
637401,22564.47846,Edible Oil & Ghee,8.607602418,09-03-2021 16:32,5.956514165,15144.60828,Mumbai,15.48631538,324.2738234,Male,Cash
637402,22569.03713,Soft Drinks,8.607579071,09-03-2021 16:32,5.956562352,15144.60709,Mumbai,15.48631862,324.273887,Male,Cash
637403,22573.59581,Edible Oil & Ghee,8.607555724,09-03-2021 16:32,5.956610539,15144.60591,Mumbai,15.48632185,324.2739505,Male,Ewallet
637404,22578.15449,Cookies,8.607532377,09-03-2021 16:32,5.956658726,15144.60472,Mumbai,15.48632509,324.2740141,Female,Ewallet
637405,22582.71317,Fresh Fruits,8.60750903,09-03-2021 16:32,5.956706913,15144.60353,Mumbai,15.48632833,324.2740777,Male,Ewallet
637406,22587.27184,Cookies,8.607485683,09-03-2021 16:32,5.9567551,15144.60234,Mumbai,15.48633156,324.2741412,Female,Credit card
637407,22591.83052,Masalas,8.607462337,09-03-2021 16:32,5.956803287,15144.60116,Mumbai,15.4863348,324.2742048,Female,Cash
637408,22596.3892,Fresh Fruits,8.60743899,09-03-2021 16:32,5.956851475,15144.59997,Mumbai,15.48633804,324.2742684,Male,Credit card
637409,22600.94788,Masalas,8.607415643,09-03-2021 16:32,5.956899662,15144.59878,Mumbai,15.48634127,324.2743319,Female,Credit card
637410,22605.50655,Organic Staples,8.607392296,09-03-2021 16:32,5.956947849,15144.59759,Mumbai,15.48634451,324.2743955,Female,Credit card
637411,22610.06523,Organic Vegetables,8.607368949,09-03-2021 16:32,5.956996036,15144.59641,Mumbai,15.48634775,324.2744591,Male,Cash
637412,22614.62391,Organic Fruits,8.607345603,09-03-2021 16:32,5.957044223,15144.59522,Mumbai,15.48635098,324.2745226,Female,Ewallet
637413,22619.18258,Soft Drinks,8.607322256,09-03-2021 16:32,5.95709241,15144.59403,Mumbai,15.48635422,324.2745862,Female,Credit card
637414,22623.74126,Breads & Buns,8.607298909,09-03-2021 16:32,5.957140597,15144.59284,Mumbai,15.48635746,324.2746497,Female,Ewallet
637415,22628.29994,Biscuits,8.607275562,09-03-2021 16:32,5.957188784,15144.59166,Mumbai,15.48636069,324.2747133,Male,Ewallet
637416,22632.85862,Cookies,8.607252215,09-03-2021 16:32,5.957236971,15144.59047,Mumbai,15.48636393,324.2747769,Female,Ewallet
637417,22637.41729,Fish,8.607228868,09-03-2021 16:32,5.957285158,15144.58928,Mumbai,15.48636716,324.2748404,Female,Credit card
637418,22641.97597,Biscuits,8.607205522,09-03-2021 16:32,5.957333345,15144.58809,Mumbai,15.4863704,324.274904,Female,Ewallet
637419,22646.53465,Dals & Pulses,8.607182175,09-03-2021 16:32,5.957381532,15144.58691,Mumbai,15.48637364,324.2749676,Female,Cash
637420,22651.09333,Cookies,8.607158828,09-03-2021 16:32,5.957429719,15144.58572,Mumbai,15.48637687,324.2750311,Male,Ewallet
637421,22655.652,Cakes,8.607135481,09-03-2021 16:32,5.957477907,15144.58453,Mumbai,15.48638011,324.2750947,Female,Ewallet
637422,22660.21068,Edible Oil & Ghee,8.607112134,09-03-2021 16:32,5.957526094,15144.58334,Mumbai,15.48638335,324.2751583,Female,Credit card
637423,22664.76936,Organic Staples,8.607088787,09-03-2021 16:32,5.957574281,15144.58215,Mumbai,15.48638658,324.2752218,Male,Credit card
637424,22669.32803,Fish,8.607065441,09-03-2021 16:32,5.957622468,15144.58097,Mumbai,15.48638982,324.2752854,Female,Ewallet
637425,22673.88671,Organic Fruits,8.607042094,09-03-2021 16:32,5.957670655,15144.57978,Mumbai,15.48639306,324.275349,Female,Ewallet
637426,22678.44539,Health Drinks,8.607018747,09-03-2021 16:32,5.957718842,15144.57859,Mumbai,15.48639629,324.2754125,Male,Credit card
637427,22683.00407,Biscuits,8.6069954,09-03-2021 16:32,5.957767029,15144.5774,Mumbai,15.48639953,324.2754761,Female,Ewallet
637428,22687.56274,Organic Staples,8.606972053,09-03-2021 16:32,5.957815216,15144.57622,Mumbai,15.48640276,324.2755396,Female,Credit card
637429,22692.12142,Fresh Vegetables,8.606948707,09-03-2021 16:32,5.957863403,15144.57503,Mumbai,15.486406,324.2756032,Male,Cash
637430,22696.6801,Fresh Vegetables,8.60692536,09-03-2021 16:32,5.95791159,15144.57384,Mumbai,15.48640924,324.2756668,Female,Cash
637431,22701.23878,Organic Vegetables,8.606902013,09-03-2021 16:32,5.957959777,15144.57265,Mumbai,15.48641247,324.2757303,Female,Cash
637432,15056N,Atta & Flour,8.606878666,09-03-2021 16:32,5.958007964,15144.57147,Mumbai,15.48641571,324.2757939,Female,Ewallet
637433,17012C,Health Drinks,8.606855319,09-03-2021 16:32,5.958056151,15144.57028,Mumbai,15.48641895,324.2758575,Female,Credit card
637434,17012F,Biscuits,8.606831972,09-03-2021 16:32,5.958104339,15144.56909,Mumbai,15.48642218,324.275921,Female,Ewallet
637435,17013D,Soft Drinks,8.606808626,09-03-2021 16:32,5.958152526,15144.5679,Mumbai,15.48642542,324.2759846,Female,Credit card
637436,17084N,Organic Vegetables,8.606785279,09-03-2021 16:32,5.958200713,15144.56672,Mumbai,15.48642866,324.2760482,Male,Cash
637437,17091J,Edible Oil & Ghee,8.606761932,09-03-2021 16:32,5.9582489,15144.56553,Mumbai,15.48643189,324.2761117,Female,Credit card
637438,17129F,Health Drinks,8.606738585,09-03-2021 16:32,5.958297087,15144.56434,Mumbai,15.48643513,324.2761753,Male,Credit card
637439,25270.89205,Breads & Buns,8.606715238,09-03-2021 16:32,5.958345274,15144.56315,Mumbai,15.48643836,324.2762389,Male,Cash
637440,25437.62901,Masalas,8.606691891,09-03-2021 16:32,5.958393461,15144.56197,Mumbai,15.4864416,324.2763024,Male,Cash
637441,25604.36598,Fresh Fruits,8.606668545,09-03-2021 16:32,5.958441648,15144.56078,Mumbai,15.48644484,324.276366,Male,Ewallet
637442,25771.10294,Organic Staples,8.606645198,09-03-2021 16:32,5.958489835,15144.55959,Mumbai,15.48644807,324.2764295,Male,Cash
637443,25937.83991,Health Drinks,8.606621851,09-03-2021 16:32,5.958538022,15144.5584,Mumbai,15.48645131,324.2764931,Female,Ewallet
637444,26104.57687,Breads & Buns,8.606598504,09-03-2021 16:32,5.958586209,15144.55722,Mumbai,15.48645455,324.2765567,Female,Credit card
637445,26271.31384,Mutton,8.606575157,09-03-2021 16:32,5.958634396,15144.55603,Mumbai,15.48645778,324.2766202,Female,Cash
637446,26438.0508,Cookies,8.606551811,09-03-2021 16:32,5.958682583,15144.55484,Mumbai,15.48646102,324.2766838,Female,Ewallet
637447,26604.78777,Organic Fruits,8.606528464,09-03-2021 16:32,5.958730771,15144.55365,Mumbai,15.48646426,324.2767474,Male,Credit card
637448,26771.52473,Breads & Buns,8.606505117,09-03-2021 16:32,5.958778958,15144.55247,Mumbai,15.48646749,324.2768109,Male,Ewallet
637449,26938.2617,Fresh Vegetables,8.60648177,09-03-2021 16:32,5.958827145,15144.55128,Mumbai,15.48647073,324.2768745,Female,Credit card
637450,27104.99866,Chicken,8.606458423,09-03-2021 16:32,5.958875332,15144.55009,Mumbai,15.48647397,324.2769381,Male,Credit card
637451,27271.73563,Dals & Pulses,8.606435076,09-03-2021 16:32,5.958923519,15144.5489,Mumbai,15.4864772,324.2770016,Male,Ewallet
637452,27438.47259,Organic Fruits,8.60641173,09-03-2021 16:32,5.958971706,15144.54772,Mumbai,15.48648044,324.2770652,Male,Credit card
637453,27605.20956,Noodles,8.606388383,09-03-2021 16:32,5.959019893,15144.54653,Mumbai,15.48648367,324.2771288,Male,Credit card
637454,27771.94652,Cookies,8.606365036,09-03-2021 16:32,5.95906808,15144.54534,Mumbai,15.48648691,324.2771923,Female,Credit card
637455,27938.68349,Breads & Buns,8.606341689,09-03-2021 16:32,5.959116267,15144.54415,Mumbai,15.48649015,324.2772559,Male,Credit card
637456,28105.42045,Organic Fruits,8.606318342,09-03-2021 16:32,5.959164454,15144.54296,Mumbai,15.48649338,324.2773194,Female,Credit card
637457,28272.15742,Atta & Flour,8.606294995,09-03-2021 16:32,5.959212641,15144.54178,Mumbai,15.48649662,324.277383,Male,Ewallet
637458,28438.89439,Masalas,8.606271649,09-03-2021 16:32,5.959260828,15144.54059,Mumbai,15.48649986,324.2774466,Female,Cash
637459,28605.63135,Health Drinks,8.606248302,09-03-2021 16:32,5.959309015,15144.5394,Mumbai,15.48650309,324.2775101,Female,Cash
637460,28772.36832,Chicken,8.606224955,09-03-2021 16:32,5.959357203,15144.53821,Mumbai,15.48650633,324.2775737,Male,Credit card
637461,28939.10528,Organic Vegetables,8.606201608,09-03-2021 16:32,5.95940539,15144.53703,Mumbai,15.48650957,324.2776373,Male,Ewallet
637462,29105.84225,Soft Drinks,8.606178261,09-03-2021 16:32,5.959453577,15144.53584,Mumbai,15.4865128,324.2777008,Male,Ewallet
637463,29272.57921,Spices,8.606154915,09-03-2021 16:32,5.959501764,15144.53465,Mumbai,15.48651604,324.2777644,Female,Ewallet
637464,29439.31618,Dals & Pulses,8.606131568,09-03-2021 16:32,5.959549951,15144.53346,Mumbai,15.48651927,324.277828,Male,Ewallet
637465,29606.05314,Masalas,8.606108221,09-03-2021 16:32,5.959598138,15144.53228,Mumbai,15.48652251,324.2778915,Female,Cash
637466,29772.79011,Edible Oil & Ghee,8.606084874,09-03-2021 16:32,5.959646325,15144.53109,Mumbai,15.48652575,324.2779551,Female,Cash
637467,29939.52707,Masalas,8.606061527,09-03-2021 16:32,5.959694512,15144.5299,Mumbai,15.48652898,324.2780186,Female,Cash
637468,30106.26404,Fish,8.60603818,09-03-2021 16:32,5.959742699,15144.52871,Mumbai,15.48653222,324.2780822,Female,Credit card
637469,30273.001,Edible Oil & Ghee,8.606014834,09-03-2021 16:32,5.959790886,15144.52753,Mumbai,15.48653546,324.2781458,Female,Cash
637470,30439.73797,Cookies,8.605991487,09-03-2021 16:32,5.959839073,15144.52634,Mumbai,15.48653869,324.2782093,Female,Cash
637471,30606.47493,Fish,8.60596814,09-03-2021 16:32,5.95988726,15144.52515,Mumbai,15.48654193,324.2782729,Female,Ewallet
637472,35911A,Cookies,8.605944793,09-03-2021 16:32,5.959935447,15144.52396,Mumbai,15.48654517,324.2783365,Male,Ewallet
637473,35911B,Spices,8.605921446,09-03-2021 16:32,5.959983635,15144.52278,Mumbai,15.4865484,324.2784,Female,Credit card
637474,35914,Chicken,8.605898099,09-03-2021 16:32,5.960031822,15144.52159,Mumbai,15.48655164,324.2784636,Female,Credit card
637475,35915B,Breads & Buns,8.605874753,09-03-2021 16:32,5.960080009,15144.5204,Mumbai,15.48655487,324.2785272,Male,Cash
637476,35915C,Edible Oil & Ghee,8.605851406,09-03-2021 16:32,5.960128196,15144.51921,Mumbai,15.48655811,324.2785907,Female,Cash
637477,45011.8,Noodles,8.605828059,09-03-2021 16:32,5.960176383,15144.51803,Mumbai,15.48656135,324.2786543,Female,Ewallet
637478,47046.6,Health Drinks,8.605804712,09-03-2021 16:32,5.96022457,15144.51684,Mumbai,15.48656458,324.2787179,Female,Cash
637479,49081.4,Cookies,8.605781365,09-03-2021 16:32,5.960272757,15144.51565,Mumbai,15.48656782,324.2787814,Male,Ewallet
637480,51116.2,Breads & Buns,8.605758019,09-03-2021 16:32,5.960320944,15144.51446,Mumbai,15.48657106,324.278845,Male,Credit card
637481,53151,Fish,8.605734672,09-03-2021 16:32,5.960369131,15144.51328,Mumbai,15.48657429,324.2789085,Male,Credit card
637482,46776D,Fresh Vegetables,8.605711325,09-03-2021 16:32,5.960417318,15144.51209,Mumbai,15.48657753,324.2789721,Male,Ewallet
637483,47566,Cookies,8.605687978,09-03-2021 16:32,5.960465505,15144.5109,Mumbai,15.48658077,324.2790357,Female,Credit card
637484,47574A,Chocolates,8.605664631,09-03-2021 16:32,5.960513692,15144.50971,Mumbai,15.486584,324.2790992,Male,Cash
637485,47591D,Eggs,8.605641284,09-03-2021 16:32,5.960561879,15144.50853,Mumbai,15.48658724,324.2791628,Female,Cash
637486,84380.2,Fresh Fruits,8.605617938,09-03-2021 16:32,5.960610067,15144.50734,Mumbai,15.48659048,324.2792264,Female,Credit card
637487,92851,Noodles,8.605594591,09-03-2021 16:32,5.960658254,15144.50615,Mumbai,15.48659371,324.2792899,Female,Credit card
637488,101321.8,Fresh Fruits,8.605571244,09-03-2021 16:32,5.960706441,15144.50496,Mumbai,15.48659695,324.2793535,Female,Credit card
637489,109792.6,Soft Drinks,8.605547897,09-03-2021 16:32,5.960754628,15144.50377,Mumbai,15.48660018,324.2794171,Male,Credit card
637490,118263.4,Health Drinks,8.60552455,09-03-2021 16:32,5.960802815,15144.50259,Mumbai,15.48660342,324.2794806,Male,Cash
637491,79190D,Breads & Buns,8.605501203,09-03-2021 16:32,5.960851002,15144.5014,Mumbai,15.48660666,324.2795442,Female,Credit card
637492,82875.33333,Organic Staples,8.605477857,09-03-2021 16:32,5.960899189,15144.50021,Mumbai,15.48660989,324.2796078,Male,Cash
637493,83119.33333,Eggs,8.60545451,09-03-2021 16:32,5.960947376,15144.49902,Mumbai,15.48661313,324.2796713,Male,Cash
637494,83363.33333,Masalas,8.605431163,09-03-2021 16:32,5.960995563,15144.49784,Mumbai,15.48661637,324.2797349,Female,Cash
637495,84029G,Spices,8.605407816,09-03-2021 16:32,5.96104375,15144.49665,Mumbai,15.4866196,324.2797984,Male,Ewallet
637496,84031A,Fresh Vegetables,8.605384469,09-03-2021 16:32,5.961091937,15144.49546,Mumbai,15.48662284,324.279862,Female,Ewallet
637497,84279B,Fresh Fruits,8.605361123,09-03-2021 16:32,5.961140124,15144.49427,Mumbai,15.48662608,324.2799256,Male,Cash
637498,84459B,Masalas,8.605337776,09-03-2021 16:32,5.961188311,15144.49309,Mumbai,15.48662931,324.2799891,Male,Ewallet
