InvoiceNo,StockCode,ProductsCategory,Quantity,InvoiceDate,UnitPrice,CustomerID,Cities,Tax 5%,Total,Gender,Payment
600602,22244,Health Drinks,2,27-02-2021 12:41,1.95,17516,Mumbai,37.8405,794.6505,Female,Cash
600603,20979,Noodles,1,27-02-2021 12:41,1.25,17516,Mumbai,14.764,310.044,Male,Cash
600604,20978,Breads & Buns,2,27-02-2021 12:41,1.25,17516,Mumbai,25.97,545.37,Male,Ewallet
600605,85099C,Eggs,3,27-02-2021 12:41,1.95,17516,Mumbai,9.314,195.594,Female,Ewallet
600606,21929,Chocolates,3,27-02-2021 12:41,1.95,17516,Mumbai,4.3525,91.4025,Male,Credit card
600607,21070,Cookies,2,27-02-2021 12:41,1.25,17516,Mumbai,11.055,232.155,Female,Credit card
600608,84992,Organic Fruits,1,27-02-2021 12:41,0.55,17516,Mumbai,3.305,69.405,Female,Cash
600609,22951,Cakes,1,27-02-2021 12:41,0.55,17516,Mumbai,4.4845,94.1745,Male,Ewallet
600610,21975,Biscuits,1,27-02-2021 12:41,0.55,17516,Mumbai,11.223,235.683,Male,Credit card
600611,22417,Chocolates,1,27-02-2021 12:41,0.55,17516,Mumbai,5.977,125.517,Male,Credit card
600612,22288,Fresh Fruits,1,27-02-2021 12:41,1.25,17516,Mumbai,9.32,195.72,Male,Credit card
600613,22289,Chocolates,1,27-02-2021 12:41,1.25,17516,Mumbai,12.53,263.13,Male,Cash
600614,22251,Noodles,2,27-02-2021 12:41,1.25,17516,Mumbai,37.548,788.508,Male,Credit card
600615,22250,Noodles,1,27-02-2021 12:41,0.85,17516,Mumbai,19.036,399.756,Male,Cash
600616,22248,Edible Oil & Ghee,3,27-02-2021 12:41,0.85,17516,Mumbai,12.21,256.41,Female,Cash
600617,22249,Edible Oil & Ghee,1,27-02-2021 12:41,0.85,17516,Mumbai,4.485,94.185,Male,Ewallet
600618,16012,Rice,24,27-02-2021 12:41,0.21,17516,Mumbai,15.544,326.424,Male,Credit card
600619,22783,Fish,1,27-02-2021 12:41,19.95,17516,Mumbai,25.571,536.991,Male,Credit card
600620,47481,Cakes,1,27-02-2021 12:41,0.85,14472,Mumbai,20.9475,439.8975,Male,Ewallet
600621,21385,Fresh Vegetables,2,27-02-2021 12:41,0.85,14472,Mumbai,17.595,369.495,Male,Credit card
600622,21811,Noodles,1,27-02-2021 12:41,1.25,14472,Mumbai,1.439,30.219,Female,Credit card
600623,21385,Noodles,1,27-02-2021 12:41,0.85,14472,Mumbai,4.75,99.75,Male,Cash
600624,22295,Spices,1,27-02-2021 12:41,1.65,14472,Mumbai,23.56,494.76,Male,Cash
600625,21811,Eggs,1,27-02-2021 12:41,1.25,14472,Mumbai,6.524,137.004,Male,Cash
600626,21818,Noodles,3,27-02-2021 12:41,0.85,14472,Mumbai,3.3175,69.6675,Male,Credit card
600627,21823,Cakes,1,27-02-2021 12:41,1.45,14472,Mumbai,7.773,163.233,Male,Ewallet
600628,35961,Dals & Pulses,2,27-02-2021 12:41,0.85,14472,Mumbai,6.45,135.45,Male,Ewallet
600629,22297,Soft Drinks,3,27-02-2021 12:41,1.25,14472,Mumbai,13.188,276.948,Male,Credit card
600630,22577,Cakes,3,27-02-2021 12:41,0.85,14472,Mumbai,33.777,709.317,Female,Ewallet
600631,35972,Breads & Buns,4,27-02-2021 12:41,1.25,14472,Mumbai,3.29,69.09,Female,Ewallet
600632,22294,Cookies,3,27-02-2021 12:41,1.25,14472,Mumbai,7.66,160.86,Female,Cash
600633,21823,Health Drinks,2,27-02-2021 12:41,1.45,14472,Mumbai,11.12,233.52,Female,Cash
600634,21441,Fish,2,27-02-2021 12:41,0.85,14472,Mumbai,2.7225,57.1725,Male,Ewallet
600635,21442,Fish,2,27-02-2021 12:41,0.85,14472,Mumbai,34.44,723.24,Female,Credit card
600636,85130C,Spices,2,27-02-2021 12:41,1.65,14472,Mumbai,7.094,148.974,Male,Credit card
600637,85129D,Health Drinks,2,27-02-2021 12:41,1.25,14472,Mumbai,37.3,783.3,Female,Cash
600638,85130D,Eggs,1,27-02-2021 12:41,1.65,14472,Mumbai,14.148,297.108,Male,Credit card
600639,85186C,Cookies,3,27-02-2021 12:41,0.42,14472,Mumbai,17.77,373.17,Female,Ewallet
600640,22284,Mutton,2,27-02-2021 12:41,1.65,14472,Mumbai,16.8575,354.0075,Female,Ewallet
600641,85186C,Fish,1,27-02-2021 12:41,0.42,14472,Mumbai,2.112,44.352,Female,Cash
600642,22266,Organic Vegetables,8,27-02-2021 12:41,0.65,14472,Mumbai,9.693,203.553,Female,Credit card
600643,22267,Mutton,2,27-02-2021 12:41,1.25,14472,Mumbai,1.203,25.263,Female,Cash
600644,84452,Organic Staples,2,27-02-2021 12:41,0.85,14472,Mumbai,29.913,628.173,Female,Ewallet
600645,35971,Rice,2,27-02-2021 12:41,1.25,14472,Mumbai,16.7895,352.5795,Male,Cash
600646,22285,Biscuits,2,27-02-2021 12:41,1.65,14472,Mumbai,10.91,229.11,Female,Cash
600647,22284,Soft Drinks,2,27-02-2021 12:41,1.65,14472,Mumbai,19.084,400.764,Female,Ewallet
600648,71270,Edible Oil & Ghee,2,27-02-2021 12:41,1.25,14472,Mumbai,35.495,745.395,Male,Cash
600649,22268,Soft Drinks,6,27-02-2021 12:41,0.85,14472,Mumbai,22.01,462.21,Male,Credit card
600650,22269,Edible Oil & Ghee,6,27-02-2021 12:41,1.25,14472,Mumbai,27.984,587.664,Female,Credit card
600651,85188A,Chocolates,10,27-02-2021 12:41,0.85,14472,Mumbai,1.85,38.85,Male,Credit card
600652,21456,Organic Vegetables,4,27-02-2021 12:41,1.25,14472,Mumbai,0.767,16.107,Female,Cash
600653,85200,Eggs,6,27-02-2021 12:41,1.25,14472,Mumbai,29.949,628.929,Male,Ewallet
600654,21382,Organic Fruits,5,27-02-2021 12:41,2.95,14472,Mumbai,9.534,200.214,Female,Cash
600655,84218,Dals & Pulses,2,27-02-2021 12:41,1.95,14472,Mumbai,16.67,350.07,Male,Cash
600656,22643,Atta & Flour,12,27-02-2021 12:41,2.55,14472,Mumbai,3.743,78.603,Male,Cash
600657,22413,Chicken,1,27-02-2021 12:41,2.95,14472,Mumbai,10.6875,224.4375,Female,Cash
600658,21179,Noodles,2,27-02-2021 12:41,1.25,14472,Mumbai,16.9785,356.5485,Female,Credit card
600659,21175,Soft Drinks,2,27-02-2021 12:41,2.55,14472,Mumbai,33.208,697.368,Female,Cash
600660,82600,Mutton,2,27-02-2021 12:41,2.1,14472,Mumbai,20.15,423.15,Male,Credit card
600661,85152,Mutton,4,27-02-2021 12:41,2.1,14472,Mumbai,9.7475,204.6975,Male,Ewallet
600662,21181,Organic Vegetables,1,27-02-2021 12:41,2.1,14472,Mumbai,3.124,65.604,Female,Cash
600663,72802A,Spices,2,27-02-2021 12:41,4.25,14472,Mumbai,3.636,76.356,Female,Cash
600664,72802B,Atta & Flour,1,27-02-2021 12:41,4.25,14472,Mumbai,9.055,190.155,Male,Ewallet
600665,72803A,Eggs,2,27-02-2021 12:41,4.25,14472,Mumbai,12.98,272.58,Female,Cash
600666,72807A,Dals & Pulses,1,27-02-2021 12:41,4.25,14472,Mumbai,5.768,121.128,Male,Cash
600667,72807C,Noodles,1,27-02-2021 12:41,4.25,14472,Mumbai,23.514,493.794,Male,Ewallet
600668,22470,Atta & Flour,2,27-02-2021 12:41,2.95,14472,Mumbai,12.002,252.042,Male,Cash
600669,22281,Mutton,4,27-02-2021 12:41,5.95,14472,Mumbai,4.4305,93.0405,Female,Cash
600670,22487,Cookies,3,27-02-2021 12:41,9.95,14472,Mumbai,9.982,209.622,Male,Credit card
600671,21136,Noodles,4,27-02-2021 12:41,1.69,14472,Mumbai,1.9505,40.9605,Male,Credit card
600672,85123A,Eggs,2,27-02-2021 12:41,2.95,14472,Mumbai,2.4305,51.0405,Male,Cash
600673,22283,Chocolates,2,27-02-2021 12:41,7.95,14472,Mumbai,10.238,214.998,Female,Credit card
600674,22961,Fresh Vegetables,2,27-02-2021 12:41,1.45,14472,Mumbai,5.984,125.664,Female,Cash
600675,22120,Biscuits,2,27-02-2021 12:41,9.95,14472,Mumbai,25.27,530.67,Male,Ewallet
600676,22121,Fresh Fruits,1,27-02-2021 12:41,5.95,14472,Mumbai,14.0805,295.6905,Female,Cash
600677,84879,Chicken,8,27-02-2021 12:41,1.69,14472,Mumbai,35.516,745.836,Female,Cash
600678,22652,Cakes,4,27-02-2021 12:41,1.65,14472,Mumbai,3.972,83.412,Female,Ewallet
600679,22716,Breads & Buns,12,27-02-2021 12:41,0.42,14472,Mumbai,8.191,172.011,Female,Cash
600680,22718,Fresh Vegetables,12,27-02-2021 12:41,0.42,14472,Mumbai,23.979,503.559,Male,Cash
600681,21518,Soft Drinks,24,27-02-2021 12:41,0.42,14472,Mumbai,6.933,145.593,Male,Ewallet
600682,48129,Biscuits,1,27-02-2021 12:41,7.95,14472,Mumbai,3.5575,74.7075,Female,Credit card
600683,16156L,Fresh Fruits,25,27-02-2021 12:41,0.42,14472,Mumbai,6.9975,146.9475,Female,Cash
600684,23230,Chicken,25,27-02-2021 12:41,0.42,14472,Mumbai,39.065,820.365,Female,Cash
600685,21497,Soft Drinks,25,27-02-2021 12:41,0.42,14472,Mumbai,9.937,208.677,Male,Cash
600686,21731,Edible Oil & Ghee,4,27-02-2021 12:45,1.65,17516,Mumbai,3.162,66.402,Female,Cash
600687,22355,Spices,100,27-02-2021 12:48,0.72,16745,Mumbai,18.6975,392.6475,Male,Cash
600688,20719,Chicken,100,27-02-2021 12:48,0.72,16745,Mumbai,10.3845,218.0745,Female,Credit card
600689,20724,Edible Oil & Ghee,100,27-02-2021 12:48,0.72,16745,Mumbai,8.814,185.094,Male,Ewallet
600690,82578,Cakes,25,27-02-2021 12:48,0.55,16745,Mumbai,10.3185,216.6885,Female,Cash
600691,21100,Fish,3,27-02-2021 12:48,1.65,16745,Mumbai,1.971,41.391,Female,Cash
600692,21175,Eggs,2,27-02-2021 12:48,2.55,16745,Mumbai,4.578,96.138,Male,Ewallet
600693,21179,Soft Drinks,10,27-02-2021 12:48,1.25,16745,Mumbai,15.4425,324.2925,Female,Cash
600694,21094,Organic Staples,3,27-02-2021 12:48,0.85,16745,Mumbai,6.456,135.576,Male,Credit card
600695,21080,Biscuits,1,27-02-2021 12:48,0.85,16745,Mumbai,19.548,410.508,Male,Ewallet
600696,22243,Chocolates,5,27-02-2021 12:48,1.65,16745,Mumbai,24.945,523.845,Male,Cash
600697,21086,Soft Drinks,3,27-02-2021 12:48,0.65,16745,Mumbai,18.852,395.892,Male,Cash
600698,20723,Chocolates,20,27-02-2021 12:48,0.85,16745,Mumbai,10.226,214.746,Male,Credit card
600699,20914,Fresh Vegetables,2,27-02-2021 12:48,2.95,16745,Mumbai,7.272,152.712,Male,Cash
600700,21232,Masalas,4,27-02-2021 12:48,1.25,16745,Mumbai,9.909,208.089,Male,Cash
600701,21977,Mutton,24,27-02-2021 12:48,0.55,16745,Mumbai,4.935,103.635,Male,Credit card
600702,21212,Fresh Fruits,24,27-02-2021 12:48,0.55,16745,Mumbai,19.255,404.355,Male,Cash
600703,21975,Health Drinks,24,27-02-2021 12:48,0.55,16745,Mumbai,2.348,49.308,Male,Credit card
600704,21976,Fresh Vegetables,24,27-02-2021 12:48,0.55,16745,Mumbai,3.675,77.175,Male,Ewallet
600705,21558,Cakes,6,27-02-2021 12:48,2.55,16745,Mumbai,7.1125,149.3625,Female,Credit card
600706,22720,Mutton,12,27-02-2021 12:48,4.95,16745,Mumbai,34.38,721.98,Male,Ewallet
600707,84563B,Organic Fruits,1,27-02-2021 12:48,5.95,16745,Mumbai,17.385,365.085,Female,Cash
600708,22138,Cakes,12,27-02-2021 12:48,4.95,16745,Mumbai,7.1475,150.0975,Female,Credit card
600709,22148,Organic Fruits,12,27-02-2021 12:49,1.95,13630,Mumbai,19.269,404.649,Female,Credit card
600710,22813,Edible Oil & Ghee,12,27-02-2021 12:49,1.95,13630,Mumbai,7.2135,151.4835,Male,Credit card
600711,22178,Mutton,12,27-02-2021 12:49,1.25,13630,Mumbai,19.5895,411.3795,Female,Ewallet
600712,22568,Chicken,4,27-02-2021 12:49,3.75,13630,Mumbai,26.915,565.215,Female,Cash
600713,20802,Organic Fruits,18,27-02-2021 12:49,1.65,13630,Mumbai,24.2575,509.4075,Female,Ewallet
600714,22224,Biscuits,6,27-02-2021 12:49,2.95,13630,Mumbai,6.6975,140.6475,Male,Cash
600715,22938,Health Drinks,12,27-02-2021 12:49,1.95,13630,Mumbai,35.0685,736.4385,Female,Ewallet
600716,22229,Masalas,12,27-02-2021 12:49,0.85,13630,Mumbai,3.5975,75.5475,Male,Cash
600717,22228,Breads & Buns,12,27-02-2021 12:49,0.85,13630,Mumbai,35.7,749.7,Female,Cash
600718,22089,Soft Drinks,6,27-02-2021 12:49,2.95,13630,Mumbai,9.107,191.247,Male,Cash
600719,22777,Cakes,6,27-02-2021 12:49,8.5,13630,Mumbai,6.75,141.75,Female,Credit card
600720,22084,Chicken,12,27-02-2021 12:49,2.95,13630,Mumbai,49.65,1042.65,Female,Credit card
600721,84879,Breads & Buns,16,27-02-2021 12:49,1.69,13630,Mumbai,18.0915,379.9215,Male,Cash
600722,22692,Organic Fruits,4,27-02-2021 13:03,7.95,13767,Mumbai,19.1555,402.2655,Female,Credit card
600723,22996,Rice,24,27-02-2021 13:03,0.42,13767,Mumbai,12.15,255.15,Male,Cash
600724,22999,Noodles,24,27-02-2021 13:03,0.42,13767,Mumbai,1.512,31.752,Female,Cash
600725,22998,Edible Oil & Ghee,24,27-02-2021 13:03,0.42,13767,Mumbai,17.828,374.388,Female,Credit card
600726,22726,Chicken,8,27-02-2021 13:03,3.75,13767,Mumbai,18.775,394.275,Female,Credit card
600727,22727,Organic Staples,8,27-02-2021 13:03,3.75,13767,Mumbai,47.72,1002.12,Female,Cash
600728,22699,Cakes,6,27-02-2021 13:03,2.95,13767,Mumbai,4.125,86.625,Male,Ewallet
600729,22698,Organic Vegetables,6,27-02-2021 13:03,2.95,13767,Mumbai,3.7485,78.7185,Male,Cash
600730,22697,Cookies,6,27-02-2021 13:03,2.95,13767,Mumbai,32.384,680.064,Male,Credit card
600731,22423,Chocolates,3,27-02-2021 13:03,12.75,13767,Mumbai,37.788,793.548,Female,Cash
600732,21314,Atta & Flour,24,27-02-2021 13:03,2.1,13767,Mumbai,9.979,209.559,Male,Ewallet
600733,84879,Eggs,32,27-02-2021 13:03,1.69,13767,Mumbai,21.966,461.286,Male,Cash
600734,22488,Mutton,6,27-02-2021 13:04,1.65,14157,Mumbai,8.248,173.208,Female,Cash
600735,84378,Atta & Flour,3,27-02-2021 13:04,1.25,14157,Mumbai,16.336,343.056,Female,Cash
600736,22336,Organic Vegetables,1,27-02-2021 13:04,0.65,14157,Mumbai,23.094,484.974,Female,Cash
600737,85038,Fresh Fruits,4,27-02-2021 13:04,2.1,14157,Mumbai,13.188,276.948,Male,Cash
600738,85152,Mutton,4,27-02-2021 13:04,2.1,14157,Mumbai,7.18,150.78,Female,Cash
600739,21166,Soft Drinks,4,27-02-2021 13:04,2.08,14157,Mumbai,9.675,203.175,Male,Credit card
600740,21926,Health Drinks,8,27-02-2021 13:04,1.25,14157,Mumbai,9.191,193.011,Female,Cash
600741,22814,Cookies,12,27-02-2021 13:04,0.42,14157,Mumbai,6.096,128.016,Female,Credit card
600742,22904,Chocolates,6,27-02-2021 13:04,2.95,14157,Mumbai,21.033,441.693,Female,Ewallet
600743,20992,Mutton,2,27-02-2021 13:04,0.85,14157,Mumbai,12.624,265.104,Male,Cash
600744,84247K,Edible Oil & Ghee,12,27-02-2021 13:04,2.95,14157,Mumbai,16.7725,352.2225,Female,Credit card
600745,21329,Cookies,1,27-02-2021 13:04,1.65,14157,Mumbai,24.175,507.675,Female,Ewallet
600746,22716,Masalas,12,27-02-2021 13:04,0.42,14157,Mumbai,15.921,334.341,Female,Credit card
600747,84569D,Chocolates,1,27-02-2021 13:04,1.25,14157,Mumbai,33.4215,701.8515,Male,Ewallet
600748,85049H,Spices,1,27-02-2021 13:04,1.25,14157,Mumbai,19.396,407.316,Male,Ewallet
600749,22081,Fresh Vegetables,1,27-02-2021 13:04,1.65,14157,Mumbai,4.73,99.33,Female,Credit card
600750,22078,Eggs,1,27-02-2021 13:04,2.1,14157,Mumbai,16.466,345.786,Male,Credit card
600751,22079,Chocolates,1,27-02-2021 13:04,1.65,14157,Mumbai,2.661,55.881,Female,Cash
600752,22082,Organic Fruits,1,27-02-2021 13:04,1.65,14157,Mumbai,24.9225,523.3725,Female,Cash
600753,21407,Fresh Fruits,1,27-02-2021 13:04,4.25,14157,Mumbai,14.978,314.538,Female,Ewallet
600754,22814,Fresh Vegetables,12,27-02-2021 13:04,0.42,14157,Mumbai,10.235,214.935,Female,Ewallet
600755,22694,Spices,4,27-02-2021 13:04,2.1,14157,Mumbai,3.791,79.611,Male,Cash
600756,22983,Atta & Flour,24,27-02-2021 13:04,0.42,14157,Mumbai,14.031,294.651,Male,Cash
600757,22469,Fresh Fruits,9,27-02-2021 13:04,1.65,14157,Mumbai,16.16,339.36,Female,Credit card
600758,22294,Eggs,6,27-02-2021 13:04,1.25,14157,Mumbai,24.3315,510.9615,Female,Ewallet
600759,84836,Fish,4,27-02-2021 13:04,1.25,14157,Mumbai,6.377,133.917,Male,Credit card
600760,22507,Health Drinks,4,27-02-2021 13:04,4.95,14157,Mumbai,12.072,253.512,Female,Cash
600761,22464,Edible Oil & Ghee,6,27-02-2021 13:04,1.65,14157,Mumbai,18.975,398.475,Female,Cash
600762,72349B,Mutton,4,27-02-2021 13:04,2.1,14157,Mumbai,3.841,80.661,Male,Ewallet
600763,22336,Breads & Buns,5,27-02-2021 13:04,0.65,14157,Mumbai,26.13,548.73,Female,Credit card
600764,21326,Mutton,12,27-02-2021 13:04,0.65,14157,Mumbai,3.987,83.727,Female,Ewallet
600765,21990,Breads & Buns,2,27-02-2021 13:04,2.95,14157,Mumbai,19.375,406.875,Female,Ewallet
600766,21992,Fresh Fruits,1,27-02-2021 13:04,2.95,14157,Mumbai,13.5675,284.9175,Female,Ewallet
600767,21313,Fish,12,27-02-2021 13:04,0.85,14157,Mumbai,6.1155,128.4255,Male,Cash
600768,21992,Breads & Buns,1,27-02-2021 13:04,2.95,14157,Mumbai,12.318,258.678,Female,Credit card
600769,21993,Organic Vegetables,2,27-02-2021 13:04,2.95,14157,Mumbai,8.658,181.818,Male,Cash
600770,22961,Soft Drinks,3,27-02-2021 13:04,1.45,14157,Mumbai,11.829,248.409,Female,Credit card
600771,22895,Fresh Fruits,3,27-02-2021 13:04,2.95,14157,Mumbai,9.244,194.124,Male,Credit card
600772,84375,Noodles,3,27-02-2021 13:04,2.1,14157,Mumbai,0.699,14.679,Male,Ewallet
600773,21498,Fish,25,27-02-2021 13:47,0.42,15547,Mumbai,9.9375,208.6875,Female,Ewallet
600774,84992,Health Drinks,1,27-02-2021 13:47,0.55,15547,Mumbai,34.2265,718.7565,Female,Ewallet
600775,84380,Edible Oil & Ghee,2,27-02-2021 13:47,1.25,15547,Mumbai,13.452,282.492,Male,Credit card
600776,85206A,Edible Oil & Ghee,3,27-02-2021 13:47,1.65,15547,Mumbai,3.4475,72.3975,Male,Credit card
600777,35921,Soft Drinks,1,27-02-2021 13:47,1.25,15547,Mumbai,13.742,288.582,Female,Cash
600778,84378,Breads & Buns,1,27-02-2021 13:47,1.25,15547,Mumbai,11.306,237.426,Female,Ewallet
600779,21212,Dals & Pulses,4,27-02-2021 13:47,0.55,15547,Mumbai,5.955,125.055,Female,Ewallet
600780,85200,Cakes,1,27-02-2021 13:47,1.25,15547,Mumbai,17.105,359.205,Female,Cash
600781,22721,Cookies,1,27-02-2021 13:47,4.95,15547,Mumbai,2.187,45.927,Male,Ewallet
600782,85200,Health Drinks,2,27-02-2021 13:47,1.25,15547,Mumbai,5.2425,110.0925,Male,Cash
600783,22029,Biscuits,12,27-02-2021 13:47,0.42,15547,Mumbai,3.876,81.396,Male,Ewallet
600784,22027,Noodles,12,27-02-2021 13:47,0.42,15547,Mumbai,20.372,427.812,Male,Ewallet
600785,22715,Masalas,12,27-02-2021 13:47,0.42,15547,Mumbai,4.8055,100.9155,Male,Ewallet
600786,21509,Mutton,12,27-02-2021 13:47,0.42,15547,Mumbai,9.076,190.596,Female,Credit card
600787,21519,Breads & Buns,12,27-02-2021 13:47,0.42,15547,Mumbai,4.0755,85.5855,Female,Ewallet
600788,21506,Eggs,12,27-02-2021 13:47,0.42,15547,Mumbai,5.722,120.162,Female,Ewallet
600789,21508,Chocolates,12,27-02-2021 13:47,0.42,15547,Mumbai,8.827,185.367,Female,Cash
600790,21520,Biscuits,12,27-02-2021 13:47,0.42,15547,Mumbai,5.79,121.59,Female,Ewallet
600791,21507,Health Drinks,12,27-02-2021 13:47,0.42,15547,Mumbai,12.6075,264.7575,Female,Cash
600792,84218,Noodles,4,27-02-2021 13:47,1.95,15547,Mumbai,48.605,1020.705,Female,Credit card
600793,37413,Masalas,6,27-02-2021 13:47,1.25,15547,Mumbai,10.168,213.528,Male,Credit card
600794,21870,Mutton,6,27-02-2021 13:47,1.25,15547,Mumbai,0.814,17.094,Male,Cash
600795,22649,Edible Oil & Ghee,2,27-02-2021 13:47,4.95,15547,Mumbai,18.2745,383.7645,Male,Cash
600796,22090,Masalas,1,27-02-2021 13:47,2.95,15547,Mumbai,18.6095,390.7995,Male,Cash
600797,17021,Breads & Buns,12,27-02-2021 13:47,0.3,15547,Mumbai,3.1305,65.7405,Female,Credit card
600798,84692,Eggs,3,27-02-2021 13:47,0.42,15547,Mumbai,16.8175,353.1675,Male,Cash
600799,72351B,Organic Fruits,1,27-02-2021 13:47,2.1,15547,Mumbai,45.325,951.825,Female,Ewallet
600800,72351A,Health Drinks,1,27-02-2021 13:47,2.1,15547,Mumbai,6.908,145.068,Male,Credit card
600801,72349B,Fish,1,27-02-2021 13:47,2.1,15547,Mumbai,4.327,90.867,Male,Ewallet
600802,21531,Organic Staples,1,27-02-2021 13:47,2.55,15547,Mumbai,7.038,147.798,Female,Ewallet
600803,22138,Atta & Flour,1,27-02-2021 13:47,4.95,15547,Mumbai,33.439,702.219,Male,Credit card
600804,21154,Spices,3,27-02-2021 13:47,1.25,15547,Mumbai,2.372,49.812,Female,Credit card
600805,22173,Cookies,2,27-02-2021 13:47,2.95,15547,Mumbai,44.658,937.818,Male,Ewallet
600806,82600,Organic Staples,3,27-02-2021 13:47,2.1,15547,Mumbai,16.586,348.306,Male,Ewallet
600807,85152,Spices,3,27-02-2021 13:47,2.1,15547,Mumbai,10.197,214.137,Male,Credit card
600808,21175,Chocolates,3,27-02-2021 13:47,2.55,15547,Mumbai,3.408,71.568,Male,Ewallet
600809,21174,Organic Vegetables,3,27-02-2021 13:47,2.08,15547,Mumbai,16.344,343.224,Female,Credit card
600810,22117,Fresh Fruits,1,27-02-2021 13:47,2.95,15547,Mumbai,4.36,91.56,Male,Cash
600811,21169,Breads & Buns,4,27-02-2021 13:47,1.69,15547,Mumbai,35.372,742.812,Female,Credit card
600812,21181,Noodles,4,27-02-2021 13:47,2.1,15547,Mumbai,40.1445,843.0345,Female,Credit card
600813,22413,Cakes,2,27-02-2021 13:47,2.95,15547,Mumbai,0.639,13.419,Male,Ewallet
600814,21166,Organic Staples,4,27-02-2021 13:47,2.08,15547,Mumbai,6.685,140.385,Female,Cash
600815,21164,Spices,1,27-02-2021 13:47,2.95,15547,Mumbai,0.9575,20.1075,Female,Credit card
600816,10080,Health Drinks,2,27-02-2021 13:47,0.85,15547,Mumbai,13.83,290.43,Male,Credit card
600817,22840,Chocolates,1,27-02-2021 13:47,7.95,15547,Mumbai,6.861,144.081,Male,Credit card
600818,21217,Biscuits,1,27-02-2021 13:47,9.95,15547,Mumbai,1.3535,28.4235,Female,Credit card
600819,22768,Soft Drinks,1,27-02-2021 13:47,9.95,15547,Mumbai,1.956,41.076,Female,Credit card
600820,84406B,Biscuits,8,27-02-2021 13:47,4.15,15547,Mumbai,22.413,470.673,Female,Cash
600821,72709,Spices,3,27-02-2021 13:47,0.85,15547,Mumbai,6.603,138.663,Male,Cash
600822,82483,Chicken,2,27-02-2021 13:47,6.95,15547,Mumbai,15.9025,333.9525,Female,Ewallet
600823,82483,Cookies,2,27-02-2021 13:47,6.95,15547,Mumbai,1.25,26.25,Male,Ewallet
600824,82486,Mutton,1,27-02-2021 13:47,8.95,15547,Mumbai,4.154,87.234,Male,Cash
600825,82486,Breads & Buns,2,27-02-2021 13:47,8.95,15547,Mumbai,7.39,155.19,Female,Cash
600826,20914,Eggs,3,27-02-2021 13:47,2.95,15547,Mumbai,34.83,731.43,Female,Credit card
600827,20754,Mutton,2,27-02-2021 13:47,2.1,15547,Mumbai,39.695,833.595,Male,Cash
600828,21671,Noodles,6,27-02-2021 13:47,1.25,15547,Mumbai,23.285,488.985,Female,Cash
600829,21670,Chocolates,6,27-02-2021 13:47,1.25,15547,Mumbai,1.7945,37.6845,Male,Credit card
600830,79321,Dals & Pulses,1,27-02-2021 13:47,5.75,15547,Mumbai,10.13,212.73,Male,Cash
600831,85014B,Masalas,2,27-02-2021 13:47,5.95,15547,Mumbai,36.525,767.025,Female,Credit card
600832,15060B,Health Drinks,1,27-02-2021 13:47,3.75,15547,Mumbai,14.79,310.59,Female,Cash
600833,72807C,Masalas,2,27-02-2021 13:47,4.25,15547,Mumbai,1.131,23.751,Female,Cash
600834,84360,Dals & Pulses,1,27-02-2021 13:47,5.95,15547,Mumbai,12.835,269.535,Male,Credit card
600835,84358,Mutton,2,27-02-2021 13:47,9.95,15547,Mumbai,27.275,572.775,Female,Credit card
600836,21476,Health Drinks,1,27-02-2021 13:52,14.95,15547,Mumbai,13.0025,273.0525,Female,Credit card
600837,22781,Fresh Fruits,1,27-02-2021 14:07,7.65,12748,Mumbai,11.106,233.226,Male,Cash
600838,22168,Dals & Pulses,2,27-02-2021 14:07,8.5,12748,Mumbai,1.079,22.659,Male,Ewallet
600839,22760,Atta & Flour,1,27-02-2021 14:07,12.75,12748,Mumbai,4.942,103.782,Female,Cash
600840,22838,Eggs,1,27-02-2021 14:07,14.95,12748,Mumbai,25.131,527.751,Female,Ewallet
600841,22842,Organic Fruits,1,27-02-2021 14:07,6.75,12748,Mumbai,8.01,168.21,Female,Cash
600842,22427,Fresh Vegetables,1,27-02-2021 14:07,5.95,12748,Mumbai,21.565,452.865,Male,Credit card
600843,22192,Fresh Fruits,1,27-02-2021 14:07,8.5,12748,Mumbai,29.028,609.588,Male,Cash
600844,22926,Chicken,1,27-02-2021 14:07,5.95,12748,Mumbai,16.11,338.31,Female,Cash
600845,21877,Mutton,2,27-02-2021 14:07,1.25,12748,Mumbai,9.777,205.317,Male,Credit card
600846,21069,Organic Fruits,2,27-02-2021 14:07,1.25,12748,Mumbai,8.315,174.615,Female,Credit card
600847,21876,Organic Staples,2,27-02-2021 14:07,1.25,12748,Mumbai,16.814,353.094,Male,Ewallet
600848,21873,Chicken,1,27-02-2021 14:07,1.25,12748,Mumbai,17.185,360.885,Male,Ewallet
600849,37370,Biscuits,2,27-02-2021 14:07,1.25,12748,Mumbai,1.93,40.53,Male,Ewallet
600850,21868,Edible Oil & Ghee,2,27-02-2021 14:07,1.25,12748,Mumbai,26.388,554.148,Male,Cash
600851,22550,Mutton,1,27-02-2021 14:07,3.75,12748,Mumbai,16.4,344.4,Female,Cash
600852,21912,Fish,1,27-02-2021 14:07,3.75,12748,Mumbai,9.285,194.985,Male,Ewallet
600853,21790,Mutton,2,27-02-2021 14:07,0.85,12748,Mumbai,30.19,633.99,Male,Cash
